City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,mersa matruh,31.3525,27.2453,20.11,60,0,5.14,EG,1741629588
290,miajadas,39.1513,-5.9084,10.08,92,100,6.59,ES,1741629590
291,i-n-salah,27.1935,2.4607,26.55,18,4,5.87,DZ,1741629591
292,zuwarah,32.9312,12.082,24.61,38,24,4.97,LY,1741629593
293,chikwawa,-16.0335,34.8009,23.82,98,100,2.32,MW,1741629594
294,vallenar,-28.5708,-70.7581,30.54,24,0,5.05,CL,1741629595
295,thakurdwara,29.2,78.85,20.82,24,56,2.6,IN,1741629596
296,bikenibeu village,1.3673,173.1241,25.98,89,20,6.17,KI,1741629599
297,swift current,50.2834,-107.8014,-9.55,79,100,4.63,CA,1741629410
298,nema,57.5067,50.5011,-5.54,95,100,1.36,RU,1741629601
299,moapa valley,36.5805,-114.4703,18.71,19,0,0.26,US,1741629603
300,kalabo,-14.97,22.6814,23.66,69,99,2.0,ZM,1741629604
301,cacapava do sul,-30.5122,-53.4914,28.97,21,0,2.12,BR,1741629605
302,franklin,39.9667,-83.0166,17.91,35,0,4.63,US,1741629014
303,island harbour,50.724,-1.2758,13.88,68,99,1.34,GB,1741629608
304,masterton,-40.9597,175.6575,10.52,95,69,1.95,NZ,1741629609
305,luderitz,-26.6481,15.1594,22.36,53,0,11.38,NA,1741629610
306,nobres,-14.7203,-56.3275,29.83,69,34,1.36,BR,1741629611
307,cimislia,46.52,28.7842,11.13,48,72,4.12,MD,1741629612
308,djougou,9.7085,1.666,36.32,23,64,3.08,BJ,1741629614
309,yuzhno-kurilsk,44.0306,145.8556,-1.57,85,49,4.08,RU,1741629615
310,peterhead,57.5058,-1.7981,5.2,66,37,9.86,GB,1741629616
311,sao joao da barra,-21.6403,-41.0511,35.05,75,1,6.55,BR,1741629617
312,jaciara,-15.9653,-54.9683,27.74,74,47,1.53,BR,1741629618
313,lagoa,39.05,-27.9833,15.65,91,94,3.3,PT,1741629619
314,jiangmen,22.5833,113.0833,19.84,84,6,1.37,CN,1741629620
315,mejit,10.2753,170.8646,26.69,77,28,9.19,MH,1741629623
316,isabela,6.7085,121.9711,25.37,88,41,1.01,PH,1741629624
317,la foa,-21.7108,165.8276,22.21,81,24,1.45,NC,1741629625
318,choibalsan,48.0667,114.5,1.8,33,100,5.11,MN,1741629626
319,marang,5.2056,103.2059,27.95,91,97,1.77,MY,1741629628
320,tarumovka,44.0761,46.5361,4.45,89,31,3.65,RU,1741629629
321,kerikeri,-35.2268,173.9474,12.37,95,42,2.21,NZ,1741629630
322,portage,41.1667,-81.1998,16.36,41,0,4.02,US,1741629631
323,sarmiento,-45.5882,-69.07,15.63,21,28,11.68,AR,1741629632
324,petropavlovka,50.6114,105.3196,-2.52,57,100,4.52,RU,1741629633
325,famagusta,35.125,33.95,16.16,83,5,1.55,CY,1741629635
326,mount pleasant,32.7941,-79.8626,14.47,96,75,9.26,US,1741629628
327,manokwari,-0.8667,134.0833,24.89,84,100,1.42,ID,1741629356
328,kingston,17.997,-76.7936,31.76,66,20,4.63,JM,1741629397
329,aykhal,66.0,111.5,-30.91,100,75,2.57,RU,1741629641
330,jindabyne,-36.4167,148.6333,15.32,91,0,1.77,AU,1741629642
331,rehoboth,-23.3167,17.0833,26.71,42,71,1.63,NA,1741629622
332,turinsk,58.0458,63.696,-10.43,95,100,2.74,RU,1741629645
333,badiyah,22.45,58.8,25.03,29,3,2.58,OM,1741629646
334,jinchang,38.4953,102.1739,2.14,44,17,10.08,CN,1741629647
335,usogorsk,63.4106,48.6872,-7.4,97,99,2.0,RU,1741629649
336,wloclawek,52.6482,19.0678,11.4,64,98,2.66,PL,1741629650
337,arteche,12.2645,125.4048,24.83,91,32,3.79,PH,1741629651
338,sarina,-21.4333,149.2167,24.78,88,61,2.88,AU,1741629652
339,zeya,53.75,127.2667,-8.46,92,100,2.36,RU,1741629653
340,moab,38.5733,-109.5498,15.83,18,0,1.36,US,1741629654
341,villa gesell,-37.2639,-56.973,22.98,40,35,8.69,AR,1741629409
342,shakawe,-18.3667,21.85,24.64,50,68,1.38,BW,1741629658
343,nedumangad,8.6,77.0,29.6,66,20,1.03,IN,1741629659
344,puerto armuelles,8.2833,-82.8667,26.72,75,22,1.34,PA,1741629661
345,xinmin,41.9908,122.8253,5.62,71,81,6.52,CN,1741629662
346,sosnovo-ozerskoye,52.5249,111.5418,-13.04,94,100,2.27,RU,1741629663
347,ad dabbah,18.05,30.95,24.65,11,0,5.02,SD,1741629664
348,kerben,40.2951,72.1863,7.52,67,99,1.86,KG,1741629666
349,derzhavinsk,51.1,66.3167,-3.17,95,97,6.4,KZ,1741629667
350,codrington,-38.2667,141.9667,21.57,62,100,3.87,AU,1741629669
351,port augusta,-32.5,137.7667,25.71,55,56,2.74,AU,1741629518
352,gryazovets,58.88,40.2525,-1.63,83,100,3.4,RU,1741629671
353,berdigestyakh,62.0989,126.6992,-28.76,100,98,1.56,RU,1741629672
354,nova sintra,14.8667,-24.7167,21.43,76,2,9.43,CV,1741629673
355,selfoss,63.9331,-20.9971,3.91,89,61,3.05,IS,1741629674
356,dalandzadgad,43.5708,104.425,-0.23,28,86,11.0,MN,1741629676
357,dwarka,22.2394,68.9678,26.73,63,4,4.74,IN,1741629677
358,yeniseysk,58.4497,92.1703,-8.34,94,100,2.91,RU,1741629678
359,toyooka,35.5333,134.8333,6.94,90,100,2.06,JP,1741629679
360,nabire,-3.3667,135.4833,23.14,96,100,0.87,ID,1741629680
361,porto uniao,-26.2381,-51.0783,26.88,53,82,1.93,BR,1741629666
362,baymak,52.5933,58.3225,-3.58,87,83,4.94,RU,1741629682
363,katsuren-haebaru,26.3369,127.8719,21.01,85,0,3.09,JP,1741629684
364,turabah,21.2141,41.6331,22.67,47,0,4.47,SA,1741629685
365,jieshi,22.8134,115.8257,18.43,86,55,2.31,CN,1741629687
366,douentza,14.9951,-2.9517,38.87,14,9,2.92,ML,1741629688
367,veracruz,19.3333,-96.6667,25.51,32,23,3.74,MX,1741629274
368,rongelap,11.1635,166.8941,27.02,71,96,9.19,MH,1741629690
369,antsiranana,-12.2787,49.2917,25.97,86,100,4.79,MG,1741629692
370,dashiqiao,40.6373,122.5025,5.24,80,46,3.63,CN,1741629694
371,brisas de zicatela,15.8369,-97.0419,28.72,69,5,4.13,MX,1741629695
372,miracema do tocantins,-9.5618,-48.3967,29.57,67,96,1.34,BR,1741629697
373,thunder bay,48.4001,-89.3168,1.99,87,75,6.17,CA,1741629699
374,saint-pierre,-21.3393,55.4781,26.82,74,0,2.06,RE,1741629701
375,belozersk,60.0326,37.7957,-2.32,87,100,3.87,RU,1741629703
376,healdsburg,38.6105,-122.8692,15.14,62,40,2.06,US,1741629706
377,hudiksvall,61.729,17.1036,-2.11,93,100,2.11,SE,1741629708
378,cruzeiro do sul,-29.5128,-51.9853,27.51,64,0,2.67,BR,1741629710
379,dunedin,-45.8742,170.5036,11.56,98,100,1.71,NZ,1741629711
380,pangody,65.85,74.4859,-31.27,91,26,1.78,RU,1741629712
381,urengoy,65.9667,78.3667,-33.51,100,24,1.69,RU,1741629714
382,novodvinsk,64.4165,40.8122,-4.14,100,72,1.51,RU,1741629716
383,esmeralda,21.8525,-78.1169,34.08,32,0,4.07,CU,1741629693
384,noshiro,40.2039,140.0242,0.52,78,2,2.19,JP,1741629718
385,al qubbah,32.7616,22.2424,15.28,56,0,3.69,LY,1741629719
386,colares,38.7992,-9.4469,15.44,83,40,7.2,PT,1741629721
387,finike,36.295,30.1406,13.38,79,6,0.21,TR,1741629722
388,phan rang-thap cham,11.5667,108.9833,24.21,85,71,2.53,VN,1741629723
389,myitkyina,25.3833,97.4,17.14,43,0,1.05,MM,1741629724
390,enewetak,11.3474,162.3373,26.84,75,94,9.26,MH,1741629725
391,mugia,43.1041,-9.2179,12.17,82,100,7.94,ES,1741629726
392,weno,7.4515,151.8468,27.49,76,100,5.48,FM,1741629727
393,kantemirovka,49.7089,39.8592,7.35,69,100,4.25,RU,1741629729
394,rabo de peixe,37.8,-25.5833,17.77,99,75,4.63,PT,1741629730
395,howrah,22.5892,88.3103,28.0,36,0,2.57,IN,1741629731
396,nur-sultan,51.1801,71.446,-4.03,93,100,9.0,KZ,1741629732
397,kununurra,-15.7667,128.7333,26.99,69,88,1.54,AU,1741629733
398,floro,61.5996,5.0328,3.98,52,20,5.14,NO,1741629734
399,san antonio oeste,-40.7319,-64.9477,19.42,22,100,12.87,AR,1741629735
400,mogocha,53.7333,119.7667,-16.46,98,95,1.77,RU,1741629736
401,sabang,5.8933,95.3214,28.71,78,100,5.5,ID,1741629737
402,big bend,-26.8167,31.9333,24.77,76,36,4.97,SZ,1741629739
403,ha tinh,18.3333,105.9,19.7,94,78,0.21,VN,1741629740
404,mahibadhoo,3.7833,72.9667,28.15,74,79,7.02,MV,1741629741
405,crane,31.3974,-102.3501,19.22,12,0,3.59,US,1741629743
406,terrace,54.5163,-128.6035,2.95,100,100,3.6,CA,1741629468
407,ola,59.5833,151.2833,-26.34,86,24,3.21,RU,1741629746
408,campos altos,-19.6961,-46.1714,28.07,37,24,1.41,BR,1741629748
409,prince george,53.9166,-122.753,0.9,72,0,5.14,CA,1741629749
410,saint-georges,12.0564,-61.7485,28.82,70,20,6.69,GD,1741629750
411,shorapur,16.5167,76.75,27.39,34,0,5.32,IN,1741629751
412,xiulin,29.7167,112.4,11.4,93,8,2.96,CN,1741629753
413,rondonopolis,-16.4708,-54.6356,32.07,48,34,2.19,BR,1741629513
414,hithadhoo,-0.6,73.0833,28.55,68,22,4.47,MV,1741629755
415,touros,-5.1989,-35.4608,28.96,69,99,6.81,BR,1741629757
416,palmas de monte alto,-14.2672,-43.1619,37.81,19,74,0.43,BR,1741629758
417,floresti,47.8933,28.3014,12.23,42,76,3.85,MD,1741629759
418,carutapera,-1.195,-46.02,24.61,84,100,1.38,BR,1741629760
419,at taj,24.2049,23.2857,21.72,15,35,3.76,LY,1741629761
420,alexandria,31.2156,29.9553,17.1,75,0,5.13,EG,1741629294
421,sisimiut,66.9395,-53.6735,2.96,87,100,10.74,GL,1741629763
422,naberera,-4.2,36.9333,18.97,86,100,2.84,TZ,1741629764
423,tengrela,10.4869,-6.4097,35.78,31,85,1.26,CI,1741629765
424,pokrovsk,48.282,37.1758,7.41,74,99,3.93,UA,1741629767
425,luanda,-8.8368,13.2343,26.96,82,58,5.4,AO,1741629769
426,laojunmiao,39.8333,97.7333,0.88,59,99,5.73,CN,1741629770
427,tari,-11.1105,14.3559,21.09,93,98,0.98,AO,1741629772
428,baotou,40.6522,109.8222,4.31,75,27,1.46,CN,1741629773
429,hastings,50.8552,0.5729,12.88,81,99,4.4,GB,1741629217
430,remire-montjoly,4.9167,-52.2667,29.02,79,75,3.6,GF,1741629775
431,tralee,52.2704,-9.7026,14.14,72,20,3.6,IE,1741629485
432,papao,-17.75,-149.55,25.82,76,99,7.47,PF,1741629778
433,ewo,-0.8725,14.8206,29.31,53,94,1.46,CG,1741629779
434,port macquarie,-31.4333,152.9167,20.6,99,100,1.34,AU,1741629781
435,saint-leu,-21.15,55.2833,26.48,77,15,2.3,RE,1741629782
436,st. john's,47.5649,-52.7093,0.71,59,75,10.29,CA,1741629772
437,amboasary,-25.0333,46.3833,25.25,85,1,5.08,MG,1741629784
438,klebang besar,2.2186,102.1995,27.25,90,40,3.6,MY,1741629785
439,ovalle,-30.5983,-71.2003,27.94,37,0,3.33,CL,1741629604
440,nyurba,63.2842,118.3319,-36.01,100,97,1.0,RU,1741629788
441,hammerfest,70.6634,23.6821,-1.75,74,75,4.63,NO,1741629789
442,al kharijah,25.4514,30.5464,21.46,21,0,4.46,EG,1741629790
443,jelgava,56.65,23.7128,7.74,77,87,2.2,LV,1741629791
444,tafi viejo,-26.732,-65.2592,20.91,64,100,2.57,AR,1741629792
445,rio grande,-32.035,-52.0986,23.76,50,9,4.39,BR,1741629793
446,chamical,-30.36,-66.314,26.26,40,2,5.1,AR,1741629794
447,utena,55.5,25.6,7.97,71,94,3.45,LT,1741629795
448,ambodifotatra,-16.9833,49.85,26.82,80,34,3.81,MG,1741629796
449,piranhas,-16.4269,-51.8222,32.32,43,38,2.24,BR,1741629798
450,vrangel',42.7297,133.0839,2.31,97,54,1.06,RU,1741629799
451,kapoeta,4.7717,33.5903,31.49,27,89,3.23,SS,1741629800
452,canton,23.1167,113.25,22.6,66,65,2.24,CN,1741629652
453,neryungri,56.6709,124.6491,-29.35,100,94,2.22,RU,1741629802
454,mbaiki,3.8678,17.9892,29.22,36,90,0.83,CF,1741629803
455,aasiaat,68.7098,-52.8699,1.17,92,100,1.99,GL,1741629804
456,gwadar,25.1216,62.3254,25.17,62,93,4.07,PK,1741629805
457,chichen-itza,20.6667,-88.5667,24.03,88,100,4.12,MX,1741629807
458,n'zeto,-7.2312,12.8666,26.59,86,58,3.61,AO,1741629809
459,mount gambier,-37.8333,140.7667,21.58,60,94,1.78,AU,1741629810
460,obigarm,38.7173,69.7088,1.77,100,100,1.54,TJ,1741629811
461,madimba,-10.4,40.3333,28.1,82,100,6.22,TZ,1741629814
462,parry sound,45.3501,-80.033,5.03,52,100,2.32,CA,1741629815
463,chinde,26.8212,87.7095,19.8,32,13,3.94,NP,1741629816
464,mineiros,-17.5694,-52.5511,29.37,47,55,2.39,BR,1741629817
465,ouro sogui,15.6,-13.3167,39.01,17,0,1.03,SN,1741629819
466,pariaman,-0.619,100.12,26.03,85,100,1.63,ID,1741629820
467,taishan,22.2514,112.7799,19.67,86,5,0.38,CN,1741629822
468,petukhovo,55.0692,67.9019,-8.21,96,100,3.09,RU,1741629823
469,le marin,14.4721,-60.8697,29.95,58,75,7.2,MQ,1741629824
470,humberto de campos,-2.5983,-43.4611,27.35,81,97,1.7,BR,1741629826
471,itoman,26.1247,127.6694,21.01,88,75,5.66,JP,1741629827
472,koprivnica,46.1628,16.8275,12.66,70,92,5.99,HR,1741629828
473,madagali,10.8902,13.6312,33.1,14,42,2.93,NG,1741629829
474,mar'yinka,47.9453,37.5054,8.02,72,84,3.71,UA,1741629830
475,lazaro cardenas,17.9583,-102.2,28.94,55,57,4.43,MX,1741629831
476,vadso,70.0744,29.7487,-7.91,86,0,3.6,NO,1741629833
477,ad dilam,23.9915,47.1627,21.94,40,32,5.78,SA,1741629834
478,richards bay,-28.783,32.0377,24.1,82,100,7.28,ZA,1741629835
479,impfondo,1.6381,18.0667,29.58,46,100,1.46,CG,1741629819
480,khash,28.2211,61.2158,17.7,44,100,5.05,IR,1741629837
481,ratnagiri,16.9833,73.3,26.17,73,0,0.6,IN,1741629838
482,prudentopolis,-25.2131,-50.9778,25.56,59,85,0.93,BR,1741629731
483,along,28.1667,94.7667,12.42,65,19,0.51,IN,1741629840
484,aswan,24.0934,32.907,24.61,19,0,4.63,EG,1741629841
485,narman,40.3465,41.8703,-2.02,87,51,2.52,TR,1741629843
486,arno,60.1167,18.6333,0.3,97,100,6.02,SE,1741629844
487,china,25.7,-99.2333,22.26,23,0,0.42,MX,1741629846
488,treasure island,27.7692,-82.769,21.01,75,100,11.32,US,1741629848
489,arraial do cabo,-22.9661,-42.0278,28.98,78,20,8.23,BR,1741629849
490,sabha,27.0377,14.4283,25.35,19,70,0.62,LY,1741629850
491,mitu,1.1983,-70.1733,25.91,74,100,1.29,CO,1741629851
492,forster,-32.1667,152.5167,21.92,89,100,4.37,AU,1741629852
493,ridgecrest,35.6225,-117.6709,18.14,18,60,1.34,US,1741629854
494,xiuyan,40.2928,123.2744,1.8,98,55,1.72,CN,1741629855
495,alesund,62.4723,6.1549,4.07,70,20,6.17,NO,1741629606
496,chengde,40.9725,117.9361,6.11,70,79,0.88,CN,1741629857
497,abqaiq,25.9371,49.6776,20.93,49,36,3.88,SA,1741629858
498,kampung sungai ara,5.327,100.2735,27.95,83,20,0.0,MY,1741629860
499,severobaykal'sk,55.65,109.3167,-11.26,85,93,2.57,RU,1741629862
500,kamiiso,41.8167,140.65,-0.79,86,20,3.09,JP,1741629863
501,sedalia,38.7045,-93.2283,18.51,38,0,7.13,US,1741629653
502,gurjaani,41.7429,45.8011,10.17,67,19,1.07,GE,1741629865
503,ferkessedougou,9.6,-5.2,34.74,33,48,5.01,CI,1741629867
504,noumea,-22.2763,166.4572,22.96,79,92,5.04,NC,1741629868
505,viedma,-40.8135,-62.9967,17.63,21,67,11.41,AR,1741629823
506,mozarlandia,-14.7447,-50.5706,32.4,51,85,1.09,BR,1741629870
507,talcahuano,-36.7167,-73.1167,23.82,46,0,6.17,CL,1741629782
508,kokopo,-4.352,152.2633,25.24,84,96,1.67,PG,1741629872
509,coquimbo,-29.9533,-71.3436,18.85,72,40,4.63,CL,1741629719
510,odienne,9.51,-7.5692,25.01,74,58,5.33,CI,1741629874
511,turochak,52.2576,87.1224,-10.33,95,100,1.25,RU,1741629876
512,yuanping,38.7153,112.7575,6.91,65,1,0.69,CN,1741629877
513,monteiro,-7.8894,-37.12,32.71,32,100,0.55,BR,1741629878
514,trinidad,-14.8333,-64.9,26.99,74,75,4.63,BO,1741629879
515,registro,-24.4875,-47.8436,25.62,86,86,2.35,BR,1741629620
516,plouzane,48.3833,-4.6167,12.16,86,75,1.03,FR,1741629881
517,egilsstadir,65.2653,-14.3948,6.95,49,20,6.17,IS,1741629883
518,xining,36.6167,101.7667,4.25,39,100,1.06,CN,1741629884
519,uliastay,47.7417,96.8444,-16.94,97,90,1.84,MN,1741629885
520,labasa,-16.4167,179.3833,24.0,91,99,1.95,FJ,1741629886
521,arkhangel'sk,64.5401,40.5433,-4.94,93,75,2.0,RU,1741629887
522,cockburn town,21.4612,-71.1419,24.53,69,0,3.77,TC,1741629889
523,dabeiba,7.0017,-76.2672,27.69,74,78,2.38,CO,1741629890
524,huron,41.1501,-82.5499,15.44,47,0,6.39,US,1741629891
525,garissa,-0.4536,39.6401,33.35,43,99,3.57,KE,1741629893
526,abrego,8.0807,-73.2205,25.75,52,71,3.38,CO,1741629894
527,demyansk,57.643,32.466,4.59,85,100,4.24,RU,1741629895
528,vorkuta,67.5,64.0,-26.97,100,83,1.51,RU,1741629896
529,pacific grove,36.6177,-121.9166,13.14,79,0,2.06,US,1741629898
530,san ignacio de velasco,-16.3667,-60.95,25.22,74,99,2.41,BO,1741629899
531,angaur state,6.906,134.13,27.49,79,63,7.24,PW,1741629900
532,penzance,50.1186,-5.5371,11.53,91,98,5.52,GB,1741629750
533,saquarema,-22.92,-42.5103,27.06,77,25,6.81,BR,1741629902
534,ouadda,8.0777,22.4007,29.15,15,29,3.36,CF,1741629903
535,rikaze,29.25,88.8833,4.34,39,89,1.97,CN,1741629904
536,tvoroyri,61.5556,-6.8111,4.54,66,65,7.52,FO,1741629905
537,cabo san lucas,22.8909,-109.9124,23.75,48,0,1.79,MX,1741629781
538,jiayuguan,39.8167,98.3,2.93,44,87,4.74,CN,1741629908
539,bunia,1.5667,30.25,22.55,57,100,1.14,CD,1741629909
540,sao vicente,-23.9631,-46.3919,27.16,39,75,2.68,BR,1741629726
541,flin flon,54.7682,-101.865,-20.09,50,20,5.14,CA,1741629911
542,heishan,41.6892,122.1128,4.72,77,83,6.69,CN,1741629912
543,kidal,18.4411,1.4078,35.8,10,62,3.17,ML,1741629913
544,nueva helvecia,-34.3,-57.2333,24.86,29,0,4.14,UY,1741629914
545,hami,42.8,93.45,2.4,34,6,5.79,CN,1741629915
546,north battleford,52.7834,-108.2847,-14.95,72,100,3.09,CA,1741629723
547,tchibanga,-2.85,11.0333,25.04,91,68,1.65,GA,1741629918
548,bathurst,-33.4166,149.5806,17.18,82,53,1.78,AU,1741629919
549,bamboo flat,11.7,92.7167,29.05,79,40,2.06,IN,1741629843
550,port blair,11.6667,92.75,29.02,79,40,2.06,IN,1741629922
551,san pedro,14.35,121.0167,26.77,84,40,3.13,PH,1741629923
552,san rafael,-34.6177,-68.3301,30.07,21,1,3.81,AR,1741629847
553,tidjikja,18.5564,-11.4271,33.4,8,4,3.88,MR,1741629925
554,pontianak,-0.0333,109.3333,24.99,100,100,0.51,ID,1741629926
555,maintirano,-18.0667,44.0167,25.73,87,100,5.8,MG,1741629929
556,draguseni,45.9667,27.75,12.87,41,66,6.05,RO,1741629930
557,brigantine,39.4101,-74.3646,13.9,63,0,4.02,US,1741629932
558,rexburg,43.826,-111.7897,3.99,65,20,0.0,US,1741629933
559,bereznik,62.8551,42.7072,-9.73,98,100,1.23,RU,1741629935
560,ataq,14.5377,46.8319,20.41,74,53,5.13,YE,1741629936
561,altoona,40.5187,-78.3947,16.79,38,0,0.45,US,1741629829
562,dushanbe,38.5577,68.7797,10.9,76,100,3.0,TJ,1741629838
563,bonthe,7.5264,-12.505,26.93,70,35,5.95,SL,1741629939
564,tavricheskoye,54.5851,73.6395,-17.48,100,96,1.81,RU,1741629941
565,harar,9.3094,42.1258,20.02,63,69,2.37,ET,1741629943
566,iaciara,-14.0958,-46.6317,36.14,23,27,1.27,BR,1741629944
567,vilyuysk,63.7553,121.6247,-35.58,100,77,1.45,RU,1741629945
568,maragogi,-9.0122,-35.2225,28.57,70,22,5.0,BR,1741629946
569,misliyah,17.4599,42.5572,26.86,63,15,3.76,SA,1741629947
570,lib,8.3122,167.3766,27.26,76,49,9.49,MH,1741629948
571,shengli,37.4564,118.4856,10.36,68,100,3.1,CN,1741629949
572,carora,10.1755,-70.0827,32.85,35,100,1.89,VE,1741629950
573,igarka,67.4667,86.5833,-33.21,97,24,2.26,RU,1741629951
574,guiratinga,-16.3494,-53.7583,31.06,47,42,1.23,BR,1741629953
575,thenzawl,23.3167,92.75,15.59,39,0,1.34,IN,1741629954
576,christchurch,-43.5333,172.6333,12.11,93,100,1.03,NZ,1741629465
577,motomachi,43.8228,144.1044,-4.21,89,62,2.63,JP,1741629797
578,murghob,38.1702,73.9667,-7.86,95,100,1.83,TJ,1741629957
579,lerwick,60.1545,-1.1494,4.08,60,99,10.6,GB,1741629818
